,0,1,2,3,4,5,,,,,,
127,어디가 바뀐 약속장소지?,나 오늘 뭐 해야하지 오후에?,0,0.436064482,-246.9701843,-11.25537491,,,,,,
128,이달 28일부터 시행되는 자동차관리법 시행령 개정안은 무단 방치 차량의 강제처리 요건인 방치기간을 ‘2개월 이상’으로 특정했다.,지난 11월 15일 세계 최대 규모의 메가 FTA인 ‘RCEP’이 출범했다.,0,0.083008468,-337.6566162,-15.34030342,,,,,,
129,덕분에 아주 싼 에스프레소 포터를 구입했어요.,덕분에 최고의 휴가를 보낼 수 있었어요.,0.2,0.331046641,-273.2153015,-12.20520592,,,,,,
130,그동안은 도난이나 횡령당한 경우에만 말소등록이 가능했다.,지원금액은 14일 이상 입원 또는 격리된 경우에 4인 가구 기준으로 123만원이다.,0,0.219345927,-316.0740356,-14.13858128,,,,,,
131,인원에 제한없이 가격이 동일하다는 것 때문에 가족여행 숙소에 적합했습니다.,인원 제한 없이 가격만 같기 때문에 가족여행 숙소로 적합했습니다.,4.3,0.969241619,-60.13159943,-2.666174412,,,,,,
132,우리나라는 작년에 몇 개의 태풍이 왔었나?,지난해 황사가 진행된 일수가 어떻게됩니까?,0.2,0.45872134,-253.6670837,-11.38370514,,,,,,
133,미세먼지가 높은 시기에는 운동을 금합니다.,오늘 말고 내일의 황사 지수는 어때?,0.2,0.559366822,-218.8457794,-9.955809593,,,,,,
134,바르셀에 또 방문한다면 무조건 이 집에서 머물거에요.,"만약 내가 다시 바르셀을 방문한다면, 나는 무슨 일이 있어도 여기에 머무를 것입니다.",3.7,0.828863025,-132.7866516,-6.003606319,,,,,,
135,너는 오른쪽하고 왼쪽 중 어느 방향으로 에어컨 바람이 나오는게 나을 것 같아?,국내 방송 모니터링이 먼저야 해외 말고,0,0.204888463,-288.3705444,-13.09578991,,,,,,
136,다만 개인 물품이 많아 약간 난감할수도 있긴 합니다.,짐이 많은 장거리 해외 여행객에게는 조금 불편할 수도 있습니다.,1.8,0.549733877,-213.070282,-9.641403198,,,,,,
137,거실하고 안방 불 켜져 있는지 확인해봐,외출시에는 집안모드말고 방범모드를 꼭 확인하도록 협조 바랍니다.,0.4,0.598681867,-219.9110413,-9.872717857,,,,,,
138,어떤 원인으로 인해 연구실 메일 서버가 고장났을까?,광고메일 중 와디즈에서 오는 거랑 텀블벅에서 오는거랑 무슨 차이가 있어요?,0,0.254763782,-296.7253418,-13.31010628,,,,,,
139,그동안 여건상 예술인 450여 명이 대상이었지만 올해부터는 800명까지 확대한다.,"배우자 출산 예정일이 동원훈련 기간과 중복되는 경우 종전에는 훈련기간 전·후 14일이 연기처리 대상 기간이었으나, 앞으로는 전·후 21일로 연기 대상기간이 확대된다.",0,0.33624804,-271.5986938,-12.19884682,,,,,,
140,침실에 누웠을 때 보이는 도루강 뷰는 정말 좋았어요.,지리적위치와 침대 매트리스는 정말 좋았어요.,0.4,0.628453732,-200.8394165,-8.966596603,,,,,,
141,태풍이 올까? 폭염이 올까?,태풍이 올지 폭염이 올지 알려줄래?,4.1,0.852229834,-128.127533,-5.771837711,,,,,,
142,"처음 도착했을 때, 시내는 아니기 때문에 이동할 때 걱정이 될 수 있는데요.",5분거리 마트는 회원전용마트이기 때문에 이용 할 수 없었습니다.,0.3,0.4640553,-241.0745544,-10.84182835,,,,,,
143,이 가격에 번화가 숙소 구하기는 힘들테니까요.,이 가격으로는 붐비는 숙소를 찾기가 어려울 거예요.,3,0.862773657,-113.4384918,-5.170225143,,,,,,
144,열대야와 높은 습도 중 싫어하는 것은 어떤 것인가요?,열대야와 높은 습도 중 싫어하는 것이 뭐야?,4.3,0.916651964,-96.1521225,-4.332764149,,,,,,
145,숙소근처에 음식점 쇼핑몰 편의점 등이 있습니다.,"숙소 근처에는 식당, 쇼핑몰, 편의점이 있습니다.",4.8,0.938547909,-77.40553284,-3.524599314,,,,,,
146,우리는 세계적 대유행으로 인한 저소득 국가들의 채무취약성 위험을 지속적으로 다룰 것이다.,우리는 세계적 대유행에 지속적으로 대응하면서 최전선에 있는 모든 보건 종사자들에게 감사와 지지를 표한다.,2.4,0.607620955,-224.5481873,-10.09897041,,,,,,
147,그런데 특이한 것은 한국 상황에 대한 보도 관점이 한국 국내 언론과는 전혀 다르다는 것이다.,하지만 특이한 점은 한국의 상황에 대한 보도가 한국의 국내 언론과 완전히 다르다는 것입니다.,4.3,0.938622296,-75.43987274,-3.407744169,,,,,,
148,특히 할아버지 너무너무 스윗하시고 친절하세요!,그리고 주인 할아버지께서 너무너무 친절하시고 응답도 빠르세요!,3.2,0.813490927,-146.6126404,-6.583503246,,,,,,
149,호스트도 매우 친절하고 무엇보다 방이 매우 깨끗해요.,주인은 매우 친절하고 무엇보다도 방이 매우 깨끗합니다.,4.7,0.924285233,-85.11468506,-3.923529148,,,,,,
150,먼저 데이터·인공지능(AI)분야에서는?데이터 활용을 높이기 위해 건강 등 민감한 정보에 대한 가이드라인을 8월까지 마련한다.,우선 데이터 및 인공지능(AI) 분야에서는 데이터 활용도를 높이기 위해 8월까지 건강 등 중요 정보에 대한 가이드라인을 마련하기로 했습니다.,3.7,0.967536628,-61.7876358,-2.800301313,,,,,,
151,스트립이랑 도보 10분거리로 위치도 좋고 숙소도 깔끔합니다.,"스트립에서 걸어서 10분 거리이고, 숙소는 깨끗해요.",4,0.93153131,-82.52413177,-3.682209492,,,,,,
152,"삼촌, 취침등이랑 독서등 중에 뭐 가질래요?",당신이 원하는게 독서등이랑 취침등 중에 무엇인가요?,3,0.869010687,-125.6811676,-5.696163177,,,,,,
153,"조용한 위치, 호스트의 배려, 좋은 벤쿠버의 날씨까지 완벽했던 여행이었습니다.","위치, 환경 ,호스트의 배려 ,모든것이 다 완벽했어요!",3.2,0.739221334,-165.4843597,-7.481935501,,,,,,
154,한번 잡은 약속은 어기지 말고 꼭 지켜라.,다음주에 회식하러 언제 가기로 했는지?,0.1,0.294609785,-283.4129333,-12.83806419,,,,,,
155,"금융위원회와 금융권 등은 26일 열린 금융리스크 대응반 회의에서 코로나19 사태의 장기화를 고려, ‘취약 개인 채무자의 재기지원 강화방안’의 적용 시기를 연장하기로 했다.",금융위원회와 금융권은 26일 열린 금융위험대응단 회의에서 장기화된 개인채무자 회생 지원 강화 등을 고려해 적용 기간을 연장하기로 했습니다.,3.6,0.8728652,-126.8263397,-5.669825554,,,,,,
156,위치는 정말 최고 주변에 마트 3개정도있고 시장이랑도가까워요.,"주변에 대형 슈퍼도 있고, 역에서도 가까워요.",2.1,0.792874336,-152.7295837,-6.85112381,,,,,,
157,"위치, 청결, 주인과의 소통 모든게 좋았습니다.","위치, 청결도, 소유주와의 커뮤니케이션 모두 좋았습니다.",4.1,0.911333323,-94.63008118,-4.27339077,,,,,,
158,내일 영화를 보기로 했나 모레 영화를 보기로 했나?,내일 영화를 보기로 하셨습니까 모레 보기로 하셨습니까?,4.7,0.88659817,-113.0537415,-5.117416859,,,,,,
159,"65세 이상 독거 노인 죽음, 전체?고독사의 43% 달해","여성(51.6%)과 노후준비가 빈약한 고령층(65세 이상, 32.9%)의 고용률 역시 역대 최고치를 기록했습니다.",0.3,0.539107382,-231.4191895,-10.41771126,,,,,,
160,"이번 영상은 약 30초 분량으로 미국과 영국, 태국 주요 건물의 대형전광판 총 13개를 통해 상영된다.","이 비디오는 미국, 영국의 주요 건물에 있는 총 13개의 대형 전자 보드를 통해 약 30초 동안 상영될 예정입니다.",3.4,0.837276697,-136.1729431,-6.272614956,,,,,,
161,부엌싱크 뒤쪽으로 샤워 부스와 화장실이 있습니다.,부엌 싱크대 뒤에는 샤워 부스와 욕실이 있습니다.,4.2,0.924869239,-89.0786438,-4.156749725,,,,,,
162,올해 코로나 방역 과정에서 우리가 얻은 것이 있다면 바로 그것입니다.,올해 코로나 검역 과정에서 얻은 것과 똑같습니다.,3.4,0.781684041,-158.5950928,-7.169126034,,,,,,
163,"다만, 종교시설 등 4대 밀집시설에 대해 운영중단 강력권고를 해제하는 등 일부 제한은 완화한다.","하지만, 종교 시설을 포함한 4개의 주요 집중 시설에 대한 운영을 중단하라는 강력한 권고안을 철회하는 등, 일부 제한 사항들은 완화될 것입니다.",3.6,0.666167676,-204.2016296,-9.256782532,,,,,,
164,집도 깔끔하고 호스트가 아주 친절해요.,그리고 집도 깔끔하고 호스트가 엄청 친절합니다!,4.3,0.941369534,-78.25678253,-3.551463604,,,,,,
165,버스노선을 잘 검색해가시는걸 추천할게요.,참고로 겨울 이용시에는 바닥이 찬 편이라서 두꺼운 슬리퍼 챙겨오는걸 추천해요.,0,0.287612677,-281.9141235,-12.91464996,,,,,,
166,베란다에서 보이는 야경이 정말 멋있습니다.,베란다에서 보는 야경은 정말 멋져요.,4.2,0.954535782,-71.60255432,-3.236201048,,,,,,
167,옆방 게스트가 성별이 다른데 좀 신경쓰였어요,저는 옆집 손님의 성별이 다를까 봐 조금 걱정했어요.,2.7,0.766263127,-156.1304474,-6.989545822,,,,,,
168,"또한, 베이비부머 세대의 은퇴가 본격화되면서 2011년 40만명대에 불과했던 만 60세 도달인구는 앞으로 연간 90만명 이상으로 확대될 전망입니다.",이는 코로나19가 장기화되면서 경제활동을 중단하는 대신 대체 소비로 전환한데 따른 것으로 분석된다.,0,0.346831858,-274.4580383,-12.37461758,,,,,,
169,"정부는 이번 서울실증 외에도 도심항공교통을 위한 체계적인 실증사업, 버티포트(eVTOL 이착륙장) 기준 마련, 종사자 자격 연구 등을 추진 중에 있다.",이는 시스템과 메뉴얼에 입각한 체계적인 대응이 제대로 작동했다는 의미로 볼 수 있다.,0,0.256353021,-283.0181885,-12.91297054,,,,,,
170,겉에서 보는 것 보다 내부 공간이 훨씬 좋았어요.,실내 공간은 외부보다 훨씬 더 좋았습니다.,3.8,0.800369143,-147.0563965,-6.652718544,,,,,,
171,다만 화장실에서 냄새가 좀 난다는 단점이 있다.,"하지만, 욕실에서 냄새가 약간 난다는 단점이 있습니다.",3.4,0.885515332,-111.2608643,-5.051145077,,,,,,
172,"친절한 호스트, 낡은 건물이지만 양호한 객실 상태","친절한 호스트, 오래된 건물이지만 객실 상태는 좋습니다.",3.9,0.908224821,-103.6807556,-4.663701534,,,,,,
173,일본에서 관리중인 도메인으로 메일을 보내는건 금지되어있습니다.,지메일 계정의 비밀번호를 자주 바꾸지 마세요.,0.2,0.575978577,-220.2314453,-10.06472683,,,,,,
174,스차하이와 난뤄구샹이 걸어서 갈수있을정도로 가까워요.,근처 관광지와 도보로 다 다닐 수 있을 정도로 위치가 참 좋아요!,1.5,0.537270904,-217.4468079,-9.956998825,,,,,,
175,문화체육관광부는 한국출판문화산업진흥원과 함께 5일 오후 2시 ‘코로나 시대의 인간과 기술’을 주제로 ‘인간과 기술 포럼’의 서막을 연다.,문화체육관광부는 게임산업 진흥과 올바른 게임문화 확산을 위해 18일 넥슨 아레나에서 ‘게임산업 재도약을 위한 대토론회’를 개최한다.,0.7,0.566975355,-221.3940582,-10.02136421,,,,,,
176,"이번 회의에서는 1부에 코로나19 대응 지원대책에 대한 종합점검, 2부에 포스트 코로나를 준비하기 위한 정책토론으로 진행됐다.",이번 회의는 1부 코로나19 대응지원대책 종합점검 및 2부 포스트 코로나 정책협의로 개최하였습니다.,4,0.928930402,-90.81051636,-4.093380928,,,,,,
177,다음에 또 마드리드에 갈 일이 생긴다면 반드시 이 곳에 다시 머물 생각입니다.,다음에 닛포리 갈 예정이 생기면 꼭 다시 묵을 생각입니다.,2.2,0.588494658,-213.0898285,-9.541734695,,,,,,
178,세탁 건조기 쓰지 말자 이번엔,세탁건조기 돌리지마,2.6,0.804699659,-150.9512329,-6.878433228,,,,,,
179,"위치, 주차, 침실, 아침식사 모두 너무 좋았고요","와이파이, 수건, 수압, 침실 모두 좋았다.",1.4,0.720593393,-175.8767395,-7.884868622,,,,,,
180,세비야의 전통적인 느낌이 있는 예쁜 집이었어요.,그곳은 전통적인 세비야의 느낌을 가진 예쁜 집이었습니다.,4.1,0.968613863,-60.15889359,-2.749751568,,,,,,
181,식기 세척기로 그릇 씻는 방법을 알려줘,어떻게 식기 세척기로 그릇을 씻는지 알려줘,4.2,0.966398954,-64.4720459,-2.915903568,,,,,,
182,쿠팡은 계속 차단해,쿠팡 메일은 차단 풀지마,3.6,0.738624215,-168.5944519,-7.700408459,,,,,,
183,시작 날짜 알려줘. 내장산 단풍.,황사 올 때는 나가지 않도록 해라.,0,0.323113203,-277.2995911,-12.60570145,,,,,,
184,세탁건조기 쓰지마,세탁건조기 작동시키지마,4.2,0.878973663,-121.3128204,-5.507608414,,,,,,
185,잠귀가 많이 밝은 분이면 조금 힘들것같긴합니다.,잠귀가 밝으면 좀 힘들 것 같아요.,4.1,0.88526547,-107.9550476,-4.936865807,,,,,,
186,당신이 관광객이 아닌 여행자라면 주저없이 추천합니다.,관광객이 아니라면 주저하지 말고 추천합니다.,3.8,0.865078807,-114.592041,-5.196597099,,,,,,
187,여름말고 겨울에 난방 온도로 적정한 정도가 어떻게 되니?,혹시 거실 말고 안방은 로봇청소기로 어떻게 해야할지 아시나요?,0.2,0.390988946,-269.7935791,-12.40223598,,,,,,
188,예약한 숙소의 위치가 실제 숙소의 위치와 다를 수 있습니다,예약 위치가 숙박시설의 실제 위치와 다를 수 있습니다.,4,0.837102711,-131.229187,-6.042318344,,,,,,
189,집은 2명이 머물기에 불편함이 없어요.,두 사람이 집에 머무는 데 불편함이 없습니다.,4.5,0.846990168,-128.1503754,-5.75014019,,,,,,
190,일본 동경 날씨 궁금합니다.,내일 비 올 확률을 알려주십시오.,0,0.460800529,-239.6794281,-10.89990711,,,,,,
191,파리에서의 5박이 너무 뜻깊었던 순간이였습니다.,파리에서의 5박은 매우 의미 있는 순간이었습니다.,4.1,0.911883891,-95.49284363,-4.359526157,,,,,,
192,교수님은 메일로 연락드리는거 아니야,지메일 연동기능을 제공하는 서비스가 트위치야 유투브야?,0.3,0.351777434,-273.8233643,-12.33022308,,,,,,
193,지역이 습해서 제습기 가동은 필수입니다.,지역이 습기 때문에 제습기 작동이 필수적입니다.,4.5,0.93018949,-93.28395081,-4.176166534,,,,,,
194,24일 법무부에 따르면 체류기간이 곧 만료되는 등록외국인은 13만6000여명에 달한다.,24일 법무부에 따르면 외국인 등록자 13만6000명이 곧 만료됩니다.,4.2,0.850158691,-130.2921448,-5.889168262,,,,,,
195,숙소 주변은 주택가여서 조용한 편입니다.,숙소 주변은 주거지역이기 때문에 조용합니다.,3.9,0.903226614,-96.811203,-4.403139114,,,,,,
196,계곡에 텐트치는 것은 비 올 때는 금지입니다.,계곡에는 비 내릴 때 텐트 치면 안돼요.,4.2,0.908422828,-100.2763062,-4.578272343,,,,,,
197,중국에서 신종 코로나바이러스 감염자가 10만 명을 넘었다?,60세 이상에서는 취업자가 무려 37만7000명 늘었다.,0.2,0.269188941,-290.6812134,-13.26549244,,,,,,
198,"한편 상반기 중에는 소화전과 교차로, 버스정류장, 횡단보도 등 안전신문고를 활용한 불법 주·정차 주민신고 대상에 ‘어린이 보호구역’을 추가·시행할 방침이다.","한편, 정부는 올 상반기 동안 소화전, 교차로, 버스 정류장, 횡단보도 등 안전 신문 이용 불법 주정차 신고자에 대해 ""아동보호구역""을 추가·시행할 계획입니다.",4,0.871818006,-125.7742004,-5.65007925,,,,,,
