,0,1,2,3
249,한 남자가 밧줄을 타고 걷고 있다.,남자가 모패드를 타고 있다.,0.4000000059604645,0.5372134447097778
250,한 소녀가 플루트를 연주하고 있다.,한 밴드가 무대에서 연주하고 있다.,1.2860000133514404,0.5744161009788513
251,사람들은 기차에서 내려온다.,한 무리의 사람들이 기차에서 내린다.,4.599999904632568,0.686545729637146
252,한 여성이 기계에 바느질하고 있다.,여자가 고기를 구우고 있다.,0.6000000238418579,0.24666345119476318
253,한 개가 수영장을 들여다보고 있다.,개가 수영장을 돌아다니고 있다.,2.0,0.6768290996551514
254,남자가 빵 한 조각에 버터를 바르고 있다.,한 남자가 빵에 버터를 바르고 있다.,5.0,0.9078866243362427
255,한 남자가 토마토를 조각조각 자르고 있다.,한 여성이 채소를 자르고 있다.,1.7999999523162842,0.6952821612358093
256,세 명의 십대 소녀들이 그 방에서 춤을 추었다.,일부 십대 소녀들이 카메라를 위해 춤을 추고 있다.,2.4000000953674316,0.582978367805481
257,사자가 걷고 있다.,사자가 펜으로 서성거리고 있다.,2.4000000953674316,0.6000345349311829
258,차를 쏘는 남자.,남자가 감자를 자르고 있다.,0.4000000059604645,0.33133071660995483
259,검은 말이 주위를 달리고 있다.,말이 달리고 있다.,4.199999809265137,0.7542974948883057
260,여자가 새우를 뜯고 있다.,남자가 비 속에서 춤을 추고 있다.,0.0,0.37427544593811035
261,남자가 말을 타고 있다.,한 여성이 냉동고를 씻고 있다.,0.0,0.2304670810699463
262,한 남자가 길을 걸어 내려간다.,한 남자가 꽉 끼는 밧줄을 가로질러 걸어간다.,0.800000011920929,0.4802650213241577
263,남자가 감자를 자르고 있다.,여자가 할레페노를 자르고 있다.,1.399999976158142,0.6254161596298218
264,개가 공을 향해 짖고 있다.,개는 테니스 공을 보고 헤엄친다.,1.5,0.6098864078521729
265,한 아이가 낚시대 위에서 빙빙 돌고 있는 물고기에게서 도망친다.,어린 아이가 낚싯대를 돌고 있다.,2.5,0.6084007024765015
266,한 남자가 황무지를 지나는 길을 걷고 있다.,한 남자가 길을 걷고 있다.,2.5,0.8961783647537231
267,한 노인이 연단에서 말하고 있다.,한 남자가 연단에서 연설을 하고 있다.,3.5,0.7962355613708496
268,느린 동작으로 말을 타는 남자,남자가 말을 타고 있다.,3.4000000953674316,0.5823469161987305
269,사람이 부라타 치즈를 자르고 있다.,그 사람은 치즈를 썰고 있다.,3.799999952316284,0.7170100808143616
270,남자가 자동 소총을 쏘고 있다.,남자가 총을 쏘고 있다.,3.799999952316284,0.8783656358718872
271,남자가 칼등으로 마늘을 으깨고 있다.,한 여성이 칼로 고기를 자르고 있다.,1.5,0.5729889273643494
272,한 여성이 손톱에 에머리 판을 붙이고 있다.,한 여성이 아기에게 병을 먹이고 있다.,0.5,0.39079272747039795
273,남자가 스케이트보드를 타고 있다.,여자가 감자를 자르고 있다.,0.0,0.3180769085884094
274,한 여성이 샤워를 하고 있다.,남자가 흰 말을 타고 있다.,0.0,0.25936102867126465
275,남자가 춤을 추고 있다.,남자가 말을 타고 있다.,0.800000011920929,0.3576447367668152
276,남자가 보트를 노를 저고 있다.,남자가 총을 쏘고 있다.,0.8500000238418579,0.354748010635376
277,한 남자가 천장에 부착된 밧줄에서 흔들리고 있다.,남자가 밧줄을 타고 스윙하고 있다.,3.4000000953674316,0.4636489152908325
278,한 여성이 해변에서 말을 타고 있다.,한 남자가 다른 남자를 등에 업고 있다.,0.4000000059604645,0.4225175380706787
279,한 손에는 작은 동물이 쥐고 있다.,한 남자가 작은 원숭이를 과시한다.,1.75,0.38971585035324097
280,사람이 네모난 종이 조각을 접고 있다.,남자가 종이를 접고 있다.,3.25,0.7337900996208191
281,사람이 팬에서 고기를 튀기고 있다.,사람이 스컹크를 들고 있다.,0.75,0.3163576126098633
282,침팬지가 여자를 다치게 하고 있다.,남자가 차를 운전하고 있다.,0.0,0.19457215070724487
283,여자가 새우 껍질을 벗기고 있다.,남자가 여우원숭이를 들고 있다.,0.0,0.39658552408218384
284,두 얼룩말이 놀고 있다.,얼룩말은 사교를 하고 있다.,4.25,0.6094039678573608
285,한 여성이 버터를 썰고 있다.,여자가 두부를 썰다.,1.7999999523162842,0.5099895000457764
286,몇몇 남자들이 기타를 치고 있다.,세 남자가 기타를 치고 함께 노래를 부르고 있다.,3.200000047683716,0.6854667067527771
287,코끼리들은 스스로에게 물을 뿌렸다.,코끼리들은 물을 뿌린다.,3.5999999046325684,0.7003021240234375
288,한 개가 가게 카운터에 앉아 있었다.,개가 카운터에 서 있다.,2.5999999046325684,0.6371328830718994
289,누군가가 파워 드릴로 나무 조각에 구멍을 뚫는다.,한 남자가 나무 조각에 구멍을 뚫는다.,3.200000047683716,0.8365345001220703
290,한 여성이 채소를 썰고 있다.,여자가 마늘을 썰고 있다.,2.799999952316284,0.8283286094665527
291,오소리가 구멍을 파고 있다.,오소리가 땅을 파고 있다.,4.599999904632568,0.7510294914245605
292,한 여성이 호수에서 수상 스키를 타고 있다.,남자가 플루트를 연주하고 있다.,0.0,0.30009591579437256
293,한 소녀가 바이올린을 연주하고 있다.,아기가 웃고 낄낄거리고 있다.,0.25,0.25238466262817383
294,헬리콥터가 헬기에 착륙하고 있다.,헬리콥터가 착륙한다.,3.9230000972747803,0.7809897065162659
295,여자가 닭을 자르고 있다.,한 여성이 고기를 자르고 있다.,2.75,0.7274582386016846
296,여자가 오이를 자르고 있다.,남자가 기타를 치고 있다.,0.0,0.34371328353881836
297,한 여성이 사랑스러운 군중 앞에서 코끼리를 탄다.,한 여성이 코끼리를 탄다.,3.0,0.7100926637649536
298,강아지가 바닥을 따라 뒤로 미끄러져 가고 있다.,강아지가 뒤로 밀고 있다.,3.799999952316284,0.7152643799781799
299,한 여성이 마늘 정향을 쪼개고 있다.,한 여성이 마늘의 머리를 정향으로 부수고 있다.,4.599999904632568,0.8071212768554688
300,한 개가 수영장을 들여다보고 있다.,개 한 마리가 수영장 가장자리를 따라 걷고 있다.,2.5999999046325684,0.5774759650230408
301,여자는 미용을 유리에 섞는다.,한 여성이 컵에 크림을 숟가락과 섞고 있다.,3.5999999046325684,0.42397624254226685
302,남자가 그림을 그리고 있다.,사람이 그림을 그리고 있다.,3.5999999046325684,0.8965074419975281
303,한 여성이 토마토를 따고 있다.,여자가 그릇에 반죽을 부어 넣고 있다.,1.0,0.27662014961242676
304,한 남자가 컴퓨터 모니터를 보고 있다.,한 남자가 노트북을 사용하고 있다.,2.75,0.7668959498405457
305,소년이 세발자전거를 타고 있다.,한 여성이 물 스쿠터를 타고 있다.,1.25,0.46612489223480225
306,두 남자가 타이어 롤링 경주에서 경쟁한다.,두 사람이 경주에서 트랙터 타이어를 뒤집었다.,2.75,0.6968749761581421
307,사람이 고기를 자르고 있다.,기계식 황소를 타는 사람,0.0,0.27647966146469116
308,한 남자가 바이올린을 연주하고 있다.,한 여성이 재봉틀을 사용하고 있다.,0.0,0.4293510913848877
309,아기가 문으로 기어 들어갔다.,아기가 바닥을 기어가고 있다.,2.4000000953674316,0.5694371461868286
310,남자가 키보드를 치고 있다.,사람이 피아노를 치고 있다.,2.200000047683716,0.6526565551757812
311,한 남자가 피자 두 개를 냄새 맡고 있다.,여자가 남자에게 먹이를 주고 있다.,0.20000000298023224,0.31262797117233276
312,원숭이가 개 꼬리를 당긴다.,원숭이가 동물원에서 개를 놀리고 있다.,2.799999952316284,0.6027199029922485
313,개가 나무 바닥에 등을 대고 누워 있다.,개가 바닥에 누워 있다.,4.0,0.7756361365318298
314,여자가 팬에서 뭔가를 튀기고 있다.,남자가 기타를 치고 있다.,0.0,0.26777225732803345
315,한 남자가 양념을 물 그릇에 담는다.,그 남자는 그릇에 양념을 넣어 물속에 넣었다.,5.0,0.7570024132728577
316,한 노파가 프라이팬에 기름을 부어 넣고 있다.,묶인 남자가 물에 들어가고 있다.,0.0,0.2184630036354065
317,한 여성이 양파를 자르고 있다.,한 여성이 양파의 절반을 부분적으로 자르고 있다.,3.200000047683716,0.7232348918914795
318,그 여자는 캥거루를 집어 들었다.,한 여성이 캥거루를 들고 있다.,3.5,0.5408935546875
319,깡통을 물어뜯는 개,개는 음식 캔을 연다.,1.75,0.6143873333930969
320,한 여성이 물고기를 낚아채고 있다.,한 남자가 물고기를 잡는다.,1.25,0.7586125135421753
321,남자가 풀을 깎고 있다.,남자가 콘크리트를 깨고 있다.,0.8330000042915344,0.5710079669952393
322,고양이가 TV를 보고 있다.,남자가 휴가를 갈고 있다.,0.0,0.21290910243988037
323,소년은 개집 문에 갇혀 있다.,아이는 개집에 갇혀 있다.,3.75,0.8815622329711914
324,사람들은 수영장으로 휙 들어간다.,남자들이 수영장에 빠지고 있다.,2.75,0.5883160829544067
325,한 여성이 수중에서 수영을 한다.,여자가 수영을 하고 있다.,3.799999952316284,0.753889262676239
326,남자가 기타를 치고 있다.,여자가 춤을 추고 있다.,0.20000000298023224,0.40575456619262695
327,비행기가 공중에서 날고 있다.,남아프리카공항의 비행기가 푸른 하늘을 날고 있다.,3.4000000953674316,0.7803926467895508
328,곰이 두 마리의 개로부터 달려오고 있다.,곰이 늑대와 싸우고 있다.,1.399999976158142,0.6501855850219727
329,한 여성이 떠다니는 뗏목에서 쉬고 있다.,여자는 튜브 안에서 긴장을 풀다.,3.799999952316284,0.23872798681259155
330,한 남자가 수술실에서 죽어가고 있다.,남자가 무대에서 여자에게 키스하고 있다.,0.4000000059604645,0.2612374424934387
331,남자가 잎을 들고 있다.,한 여성이 텔레비전을 보고 있다.,0.0,0.3153468370437622
332,사람이 말을 타고 있다.,한 여성이 감자를 썰고 있다.,0.0,0.11641913652420044
333,한 여성이 문어를 자르고 있다.,남자가 기타를 치고 있다.,0.0,0.28068602085113525
334,한 남자가 물병을 깨고 있다.,한 여성이 마늘을 껍질을 벗기고 있다.,0.20000000298023224,0.4606010913848877
335,남자가 기타를 치고 있다.,한 여성이 야채를 자르고 있다.,0.0,0.3236609101295471
336,한 소녀가 컵케이크를 먹고 있다.,남자가 오이를 자르고 있다.,0.0,0.4003317952156067
337,그 어린 소녀는 개와 공을 가지고 잔디 위에서 놀았다.,아기는 개와 공을 가지고 놀아요.,3.799999952316284,0.7648055553436279
338,사람들은 뗏목을 타고 노를 저어 줍니다.,네 사람이 뗏목 위에 떠 있다.,2.25,0.18454742431640625
339,그 여자는 감자를 잘랐다.,남자가 감자를 자르고 있다.,2.4000000953674316,0.6594036817550659
340,미사일이 폭발했다.,로켓이 폭발했다.,3.200000047683716,0.8507341742515564
341,개 한 마리가 눈 속에서 놀고 있다.,개 한 마리가 카펫에 깔린 파리를 향해 발로 젓고 있다.,1.600000023841858,0.6520743370056152
342,한 여성이 다른 여자들과 춤을 추고 있다.,한 여성이 닭고기를 갈기갈기 찢고 있다.,0.4000000059604645,0.34085607528686523
343,한 소년이 밴을 밀고 있다.,사람이 토마토를 자르고 있다.,0.0,0.3853644132614136
344,소년이 댄스 스텝을 만들고 있다.,한 소년이 투수로부터 뭔가를 따르고 있다.,0.4000000059604645,0.2964576482772827
345,한 여성이 음료수를 따고 그것을 마시고 있다.,한 여성이 코끼리를 타고 있다.,0.6000000238418579,0.4455791115760803
346,남자가 스피커 부품을 조립하고 있다.,남자가 기타를 치고 있다.,1.0,0.4279271364212036
347,개는 수영장 가장자리를 따라 걸었다.,개가 수영장을 따라 걷고 있다.,4.599999904632568,0.7649756669998169
348,버터가 그릇에 담겨지고 있다.,버터를 믹싱볼에 넣은 남자,4.25,0.3089151382446289
349,너구리가 먹고 있다.,남자가 먹고 있다.,1.5,0.6299822926521301
350,누군가 말에서 떨어졌다.,한 남자가 말에서 떨어져 쓰러진다.,3.5,0.6629974842071533
351,여자는 사과 껍질을 벗긴다.,한 남자가 오토바이에 바퀴를 튕긴다.,0.0,0.12224912643432617
352,한 남자가 수학 수업을 듣고 있다.,남자가 스테이크를 헹구고 있다.,0.0,0.3296647071838379
353,동물들이 물 속에서 놀고 있다.,두 남자가 탁구를 하고 있다.,0.0,0.15235018730163574
354,한 남자가 말을 타고 장애물을 뛰어넘고 있다.,한 남자가 축구공을 차고 있다.,0.3330000042915344,0.34169816970825195
355,한 사람이 손으로 연필을 꼼꼼히 하고 있다.,사람이 당근을 반으로 자르고 있다.,0.3330000042915344,0.35999584197998047
356,그 사람은 카메라에 불을 붙였다.,사람이 카메라를 불태우고 있다.,3.3329999446868896,0.5207770466804504
357,남자가 상자에서 테이프를 자르고 있다.,남자가 상자를 자르고 있다.,4.333000183105469,0.9094774723052979
358,한 남자가 강에서 낚시를 하고 있다.,한 남자가 보도를 걸어가면서 노래를 부르고 있다.,0.800000011920929,0.4762997627258301
359,남자가 자전거를 타고 있다.,한 여성이 거리에서 춤을 추고 있다.,0.20000000298023224,0.3543109893798828
360,남자가 팔굽혀펴기를 하고 있다.,한 여성이 문어를 자르고 있다.,0.0,0.41580188274383545
361,남자가 기타를 치고 있다.,한 여성이 돼지고기를 썰고 있다.,0.0,0.32520681619644165
362,그 어린 소년은 노래를 부르고 기타를 연주하고 있다.,아기가 기타를 치고 있다.,2.799999952316284,0.6473714709281921
363,여자가 얼굴에 분을 바르고 있다.,여자가 손가락으로 테이블을 두드리고 있다.,0.800000011920929,0.3756447434425354
364,한 여성이 감자 껍질을 벗기고 있다.,사자가 주위를 돌아다니고 있다.,0.0,0.16042888164520264
365,한 여성이 소총을 발사하고 있다.,남자가 묘기를 하고 있다.,0.25,0.3642098903656006
366,한 여성이 남자의 어깨에 화환을 얹는다.,한 남자가 조종사의 머리에 물을 붓는다.,0.5,0.41105908155441284
367,한 노파가 남자와 악수를 하고 있다.,남자와 여자는 악수를 한다.,3.75,0.5838799476623535
